SampleID	SiteCode	Village	A03b	B05	C7b	CAG29	GpCAG133	D05	D101	Gmm8	GpB20b	GpC10	Pgp28	Watershed	Year	Sex	TrapNo	SiteInfectionRate	CollectionDate	TrapLat	TrapLong	VegType	YearSeason	SiteCode_YearSeason	StructureOrder	GenePopIndOrder	SiteLat	SiteLong	Cluster	SiteMajCluster
CHU_14_006	25-CHU	Chua	130142	209209	121133	157163	191200	97106	167173	126130	115115	161161	109109	Achwa River	2014	F	9	0.0132	10/17/14	2.60696	32.93838	R/G/S	2014-S04	25-CHU_2014-S04	25	444	2.6069	32.9379	nogroup	north
CHU_14_007	25-CHU	Chua	136156	211211	133142	157157	200203	109112	173173	130130	115115	158158	109109	Achwa River	2014	M	9	0.0132	10/17/14	2.60696	32.93838	R/G/S	2014-S04	25-CHU_2014-S04	25	445	2.6069	32.9379	north	north
CHU_14_010	25-CHU	Chua	130130	211211	121142	157157	191203	97112	173173	130130	147149	158161	125125	Achwa River	2014	M	7	0.0132	10/17/14	2.6069	32.93785	R/G/S	2014-S04	25-CHU_2014-S04	25	446	2.6069	32.9379	north	north
CHU_14_017	25-CHU	Chua	116130	209209	121133	157160	194203	109109	173173	126130	117125	158167	109109	Achwa River	2014	F	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	447	2.6069	32.9379	north	north
CHU_14_021	25-CHU	Chua	130130	211211	121133	157157	188203	97109	173173	126130	125127	158167	109119	Achwa River	2014	M	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	448	2.6069	32.9379	north	north
CHU_14_031	25-CHU	Chua	130136	211211	121133	157163	200203	106109	173173	130130	125137	161161	109109	Achwa River	2014	M	5	0.0132	10/17/14	2.60677	32.93695	R/G/S	2014-S04	25-CHU_2014-S04	25	449	2.6069	32.9379	north	north
CHU_14_032	25-CHU	Chua	142144	207211	121121	157163	194200	103109	173173	126130	115115	158164	109111	Achwa River	2014	F	5	0.0132	10/17/14	2.60677	32.93695	R/G/S	2014-S04	25-CHU_2014-S04	25	450	2.6069	32.9379	north	north
CHU_14_044	25-CHU	Chua	142154	207211	133133	157163	194200	109112	173173	126126	115125	161164	111125	Achwa River	2014	F	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	451	2.6069	32.9379	north	north
CHU_14_045	25-CHU	Chua	116144	211211	121133	157157	194203	106115	173173	126130	115129	158158	109119	Achwa River	2014	F	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	452	2.6069	32.9379	north	north
CHU_14_048	25-CHU	Chua	130134	209209	121121	157157	194200	109109	173173	130130	115127	158158	125129	Achwa River	2014	F	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	453	2.6069	32.9379	north	north
CHU_14_050	25-CHU	Chua	132132	211211	133142	157163	194200	109115	173173	130130	115115	158158	111125	Achwa River	2014	F	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	454	2.6069	32.9379	north	north
CHU_14_055	25-CHU	Chua	130130	211211	127133	157157	194194	103109	173173	130130	125149	158167	109111	Achwa River	2014	M	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	455	2.6069	32.9379	north	north
CHU_14_059	25-CHU	Chua	120148	209211	133142	157157	200203	109112	167173	130132	115127	158167	125125	Achwa River	2014	F	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	456	2.6069	32.9379	north	north
CHU_14_061	25-CHU	Chua	136144	211211	121133	157163	194200	97109	173173	126130	115151	158167	111111	Achwa River	2014	F	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	457	2.6069	32.9379	north	north
CHU_14_068	25-CHU	Chua	128130	209211	121133	157157	200200	109112	173173	126126	127143	161164	125125	Achwa River	2014	M	8	0.0132	10/17/14	2.60712	32.93862	R/G/S	2014-S04	25-CHU_2014-S04	25	458	2.6069	32.9379	north	north
CHU_14_082	25-CHU	Chua	134144	209209	121133	157157	203203	103109	173173	130130	125127	161167	109109	Achwa River	2014	F	6	0.0132	10/17/14	2.60679	32.93731	R/G/S	2014-S04	25-CHU_2014-S04	25	459	2.6069	32.9379	north	north
CHU_14_086	25-CHU	Chua	0	209209	121133	157157	194200	109109	173173	130130	115147	158161	109125	Achwa River	2014	M	6	0.0132	10/17/14	2.60679	32.93731	R/G/S	2014-S04	25-CHU_2014-S04	25	460	2.6069	32.9379	north	north
CHU_14_090	25-CHU	Chua	130136	211211	121121	157157	200200	106106	173173	126126	115115	158158	111125	Achwa River	2014	F	6	0.0132	10/17/14	2.60679	32.93731	R/G/S	2014-S04	25-CHU_2014-S04	25	461	2.6069	32.9379	north	north
CHU_14_095	25-CHU	Chua	120142	207211	121121	157157	194203	103106	167173	122130	115139	158161	109125	Achwa River	2014	M	6	0.0132	10/17/14	2.60679	32.93731	R/G/S	2014-S04	25-CHU_2014-S04	25	462	2.6069	32.9379	nogroup	north
CHU_14_096	25-CHU	Chua	130136	209211	121133	157157	194203	106106	173173	130130	115145	158164	111119	Achwa River	2014	M	6	0.0132	10/17/14	2.60679	32.93731	R/G/S	2014-S04	25-CHU_2014-S04	25	463	2.6069	32.9379	north	north
CHU_14_099	25-CHU	Chua	130154	209211	121133	157157	194194	97109	173173	126130	115149	158167	109109	Achwa River	2014	M	5	0.0132	10/17/14	2.60677	32.93695	R/G/S	2014-S04	25-CHU_2014-S04	25	464	2.6069	32.9379	north	north
CHU_14_102	25-CHU	Chua	130132	207209	121133	157163	200200	97109	173173	126130	125127	158158	109111	Achwa River	2014	M	5	0.0132	10/17/14	2.60677	32.93695	R/G/S	2014-S04	25-CHU_2014-S04	25	465	2.6069	32.9379	north	north
CHU_14_103	25-CHU	Chua	134136	209211	133142	157157	194200	94109	173173	130130	125143	161167	111125	Achwa River	2014	M	5	0.0132	10/17/14	2.60677	32.93695	R/G/S	2014-S04	25-CHU_2014-S04	25	466	2.6069	32.9379	north	north
CHU_14_114	25-CHU	Chua	130130	209211	133142	157157	200203	97109	173173	126130	115149	158158	109111	Achwa River	2014	F	7	0.0132	10/17/14	2.6069	32.93785	R/G/S	2014-S04	25-CHU_2014-S04	25	467	2.6069	32.9379	north	north
Ogur-L1	26-OG	Apala/Ogur	130130	209209	133133	157157	194203	106106	173173	130130	135149	158161	109123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	468	2.4384	32.9124	north	north
Ogur-L30	26-OG	Apala/Ogur	142152	209209	133133	157157	188203	106109	173173	122126	115127	161164	111115	Achwa River	2007								2007-S00	26-OG_2007-S00	26	469	2.4384	32.9124	north	north
Ogur-L31	26-OG	Apala/Ogur	130144	211211	121133	157163	203203	109115	173173	130130	109151	161164	109115	Achwa River	2007								2007-S00	26-OG_2007-S00	26	470	2.4384	32.9124	north	north
Ogur-L32	26-OG	Apala/Ogur	120130	207209	121133	157157	200203	106109	173173	130130	127149	161161	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	471	2.4384	32.9124	north	north
Ogur-L33	26-OG	Apala/Ogur	120130	209211	121133	157163	194200	109115	167173	126130	115127	158161	109123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	472	2.4384	32.9124	north	north
Ogur-L34	26-OG	Apala/Ogur	120130	209211	121121	163163	200200	106109	173173	126130	125125	164164	109123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	473	2.4384	32.9124	north	north
Ogur-L35	26-OG	Apala/Ogur	130142	209211	133142	157157	194203	94097	173173	130130	115145	158161	111125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	474	2.4384	32.9124	north	north
Ogur-L36	26-OG	Apala/Ogur	130144	207211	133133	157163	203203	97109	173173	126130	115149	161167	111123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	475	2.4384	32.9124	nogroup	north
Ogur-L37	26-OG	Apala/Ogur	130130	211211	121133	157163	191194	109109	167173	130130	125145	158158	111125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	476	2.4384	32.9124	north	north
Ogur-L38	26-OG	Apala/Ogur	120130	207211	127133	157160	194200	106109	173173	130130	115129	161167	111111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	477	2.4384	32.9124	north	north
Ogur-L39	26-OG	Apala/Ogur	130134	209211	121127	157157	194203	112115	164173	126130	115145	164173	111125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	478	2.4384	32.9124	north	north
Ogur-L40	26-OG	Apala/Ogur	130130	207211	121121	157160	194203	97109	173173	126130	115121	158158	111111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	479	2.4384	32.9124	north	north
Ogur-L41	26-OG	Apala/Ogur	130132	209211	133133	157157	200200	97106	173173	130162	127149	161167	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	480	2.4384	32.9124	north	north
Ogur-L42	26-OG	Apala/Ogur	130136	211211	127133	157157	200203	97097	173173	128130	117127	158161	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	481	2.4384	32.9124	north	north
Ogur-L43	26-OG	Apala/Ogur	130154	211211	133133	157163	194200	106106	173173	130130	109127	158158	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	482	2.4384	32.9124	north	north
Ogur-L44	26-OG	Apala/Ogur	130130	211211	127133	157157	194203	97106	173173	126162	115143	164167	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	483	2.4384	32.9124	north	north
Ogur-L45	26-OG	Apala/Ogur	120130	207211	127133	157157	194203	97106	173173	130130	127143	158164	111115	Achwa River	2007								2007-S00	26-OG_2007-S00	26	484	2.4384	32.9124	north	north
Ogur-L46	26-OG	Apala/Ogur	130130	207211	121133	157157	203203	97106	173173	130130	127135	161161	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	485	2.4384	32.9124	north	north
Ogur-L47	26-OG	Apala/Ogur	130138	207211	133133	157163	200203	106109	173173	126130	127145	158164	125125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	486	2.4384	32.9124	north	north
Ogur-L48	26-OG	Apala/Ogur	120136	207211	121133	157157	200203	106112	173173	130130	115127	161167	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	487	2.4384	32.9124	north	north
Ogur-L49	26-OG	Apala/Ogur	130134	209209	121133	163163	200203	106106	173173	130130	115115	158167	109125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	488	2.4384	32.9124	north	north
Ogur-L50	26-OG	Apala/Ogur	130144	209209	133136	157157	200200	106109	173173	126130	115141	164164	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	489	2.4384	32.9124	north	north
Ogur-L66	26-OG	Apala/Ogur	130130	207211	121142	163163	194200	106106	173173	126130	139145	161167	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	490	2.4384	32.9124	nogroup	north
Ogur-L68	26-OG	Apala/Ogur	130142	211211	133133	157163	200203	106109	173173	126126	125143	158161	111125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	491	2.4384	32.9124	north	north
Ogur-L69	26-OG	Apala/Ogur	132136	211211	127133	157157	191200	106106	173173	130130	127145	161167	109109	Achwa River	2007								2007-S00	26-OG_2007-S00	26	492	2.4384	32.9124	north	north
Ogur-L70	26-OG	Apala/Ogur	130134	209211	133142	157157	194200	94097	173173	126130	127145	158158	109123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	493	2.4384	32.9124	north	north
Ogur-L71	26-OG	Apala/Ogur	130136	207211	133133	157157	191203	109109	173173	126130	121149	158161	109109	Achwa River	2007								2007-S00	26-OG_2007-S00	26	494	2.4384	32.9124	north	north
Ogur-L72	26-OG	Apala/Ogur	130136	209209	121133	157163	200203	94106	173173	130130	115129	158158	125125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	495	2.4384	32.9124	north	north
Ogur-L73	26-OG	Apala/Ogur	134136	209209	121127	157157	194200	97109	173173	126126	115115	164167	111115	Achwa River	2007								2007-S00	26-OG_2007-S00	26	496	2.4384	32.9124	north	north
Ogur-L74	26-OG	Apala/Ogur	130132	209211	121121	160163	200200	106106	173173	0	115115	158161	125125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	497	2.4384	32.9124	north	north
Ogur-L75	26-OG	Apala/Ogur	130134	209211	121133	157157	194203	106109	173173	130130	125129	164167	109123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	498	2.4384	32.9124	north	north
Ogur-L76	26-OG	Apala/Ogur	130130	207211	121133	157160	194203	103109	173173	126130	115127	158164	109123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	499	2.4384	32.9124	north	north
Ogur-L77	26-OG	Apala/Ogur	130132	211211	133133	157163	197203	106109	173173	130130	115127	158158	123125	Achwa River	2007								2007-S00	26-OG_2007-S00	26	500	2.4384	32.9124	north	north
Ogur-L78	26-OG	Apala/Ogur	130154	211211	121127	157157	200200	97109	167167	130130	115139	158164	109109	Achwa River	2007								2007-S00	26-OG_2007-S00	26	501	2.4384	32.9124	north	north
Ogur-L79	26-OG	Apala/Ogur	136154	209211	133142	157163	194200	106109	173173	122130	115115	158158	123123	Achwa River	2007								2007-S00	26-OG_2007-S00	26	502	2.4384	32.9124	north	north
Ogur-L80	26-OG	Apala/Ogur	126148	207207	121133	157163	194200	106106	167173	130130	115127	158161	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	503	2.4384	32.9124	nogroup	north
Ogur-L81	26-OG	Apala/Ogur	116130	209209	130133	157157	194203	106109	167173	130130	143149	158167	109111	Achwa River	2007								2007-S00	26-OG_2007-S00	26	504	2.4384	32.9124	north	north
OCA_14_668	27-OCA	Ocala	130136	207207	121133	157163	194200	103106	173173	130130	115149	167167	109111	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	505	2.4272	32.6285	nogroup	north
OCA_14_731	27-OCA	Ocala	130130	209209	121133	160160	191194	97106	173173	130130	115127	161173	109125	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	506	2.4272	32.6285	north	north
OCA_14_732	27-OCA	Ocala	142142	207209	133133	160160	200203	109109	167173	126130	115147	164167	109111	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	507	2.4272	32.6285	north	north
OCA_14_734	27-OCA	Ocala	130142	211211	121133	157160	191200	109112	173173	126130	129151	158161	111123	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	508	2.4272	32.6285	north	north
OCA_14_735	27-OCA	Ocala	134156	209211	133142	157157	194200	109109	173173	122130	129137	158164	109111	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	509	2.4272	32.6285	north	north
OCA_14_738	27-OCA	Ocala	130154	209211	121133	148160	191200	97109	173173	126130	115115	161164	109111	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	510	2.4272	32.6285	north	north
OCA_14_741	27-OCA	Ocala	130130	211211	121133	157160	200203	112112	173173	126130	115115	158158	109109	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	511	2.4272	32.6285	north	north
OCA_14_743	27-OCA	Ocala	116144	209209	121133	157163	194194	106106	167173	126126	127145	161167	109109	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	512	2.4272	32.6285	north	north
OCA_14_744	27-OCA	Ocala	132132	209209	127133	157157	188194	103103	173173	130130	125127	158161	109125	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	513	2.4272	32.6285	north	north
OCA_14_746	27-OCA	Ocala	0	209209	133142	148157	200203	97109	173173	130130	115127	158158	125125	Victoria Nile	2014			0.0333					2014-S02	27-OCA_2014-S02	27	514	2.4272	32.6285	north	north
